full date,Country_Region,population,total,one_shot,one_shot_perc,two_shots,two_shots_perc,three_shots,three_shots_perc
2021-02-26,Mexico,127504120,2271032.0,1708721.0,0.0134,562311.0,0.0044,0.0,0.0
2021-02-26,US,338289856,85379828.0,54568528.0,0.1613,29040426.0,0.0858,9.0,0.0
2021-02-27,Canada,38454328,1873761.0,1343377.0,0.0349,530369.0,0.0138,15.0,0.0
2021-02-27,Mexico,127504120,2383411.0,1818034.0,0.0143,565377.0,0.0044,0.0,0.0
2021-02-27,US,338289856,87376038.0,55705443.0,0.1647,29864103.0,0.0883,9.0,0.0
2021-02-28,Canada,38454328,1919773.0,1383659.0,0.036,536098.0,0.0139,16.0,0.0
2021-02-28,Mexico,127504120,2455095.0,1889672.0,0.0148,565423.0,0.0044,0.0,0.0
2021-02-28,US,338289856,88232689.0,56236747.0,0.1662,30163870.0,0.0892,11.0,0.0
2021-03-01,Canada,38454328,1979597.0,1430036.0,0.0372,549545.0,0.0143,16.0,0.0
2021-03-01,Mexico,127504120,2526863.0,1959525.0,0.0154,567338.0,0.0044,0.0,0.0
2021-03-01,US,338289856,90330534.0,57457783.0,0.1698,30976924.0,0.0916,12.0,0.0
2021-03-02,Canada,38454328,2055232.0,1494965.0,0.0389,560251.0,0.0146,16.0,0.0
2021-03-02,Mexico,127504120,2583435.0,2012853.0,0.0158,570582.0,0.0045,0.0,0.0
2021-03-02,US,338289856,92805077.0,58922002.0,0.1742,31947383.0,0.0944,12.0,0.0
2021-03-03,Canada,38454328,2130551.0,1563164.0,0.0406,567371.0,0.0148,16.0,0.0
2021-03-03,Mexico,127504120,2633580.0,2043941.0,0.016,589639.0,0.0046,0.0,0.0
2021-03-03,US,338289856,95721666.0,60664565.0,0.1793,33083812.0,0.0978,12.0,0.0
2021-03-04,Canada,38454328,2210365.0,1637701.0,0.0426,572648.0,0.0149,16.0,0.0
2021-03-04,Mexico,127504120,2676035.0,2043941.0,0.016,589639.0,0.0046,0.0,0.0
2021-03-04,US,338289856,98931744.0,62620210.0,0.1851,34337816.0,0.1015,13.0,0.0
2021-03-05,Canada,38454328,2297090.0,1720843.0,0.0448,576231.0,0.015,16.0,0.0
2021-03-05,Mexico,127504120,2731900.0,2128766.0,0.0167,603134.0,0.0047,0.0,0.0
2021-03-05,US,338289856,102173757.0,64626215.0,0.191,35659038.0,0.1054,14.0,0.0
2021-03-06,Canada,38454328,2371024.0,1792300.0,0.0466,578708.0,0.015,16.0,0.0
2021-03-06,Mexico,127504120,2765805.0,2162358.0,0.017,603447.0,0.0047,0.0,0.0
2021-03-06,US,338289856,104242436.0,65977094.0,0.195,36532157.0,0.108,15.0,0.0
2021-03-07,Canada,38454328,2428322.0,1847941.0,0.0481,580365.0,0.0151,16.0,0.0
2021-03-07,Mexico,127504120,2793106.0,2162358.0,0.017,603447.0,0.0047,0.0,0.0
2021-03-07,US,338289856,105176040.0,66654619.0,0.197,36884011.0,0.109,15.0,0.0
2021-03-08,Canada,38454328,2515041.0,1924607.0,0.05,590418.0,0.0154,16.0,0.0
2021-03-08,Mexico,127504120,2849630.0,2245291.0,0.0176,604339.0,0.0047,0.0,0.0
2021-03-08,US,338289856,107350219.0,68136544.0,0.2014,37748021.0,0.1116,15.0,0.0
2021-03-09,Canada,38454328,2586011.0,1991453.0,0.0518,594540.0,0.0155,18.0,0.0
2021-03-09,Mexico,127504120,3100868.0,2495067.0,0.0196,605801.0,0.0048,0.0,0.0
2021-03-09,US,338289856,110074225.0,69949085.0,0.2068,38844767.0,0.1148,16.0,0.0
2021-03-10,Canada,38454328,2665604.0,2065607.0,0.0537,599979.0,0.0156,18.0,0.0
2021-03-10,Mexico,127504120,3488000.0,2882000.0,0.0226,606000.0,0.0048,0.0,0.0
2021-03-10,US,338289856,113219962.0,72021699.0,0.2129,40128395.0,0.1186,17.0,0.0
2021-03-11,Canada,38454328,2764593.0,2159483.0,0.0562,605091.0,0.0157,19.0,0.0
2021-03-11,Mexico,127504120,3800000.0,2882000.0,0.0226,606000.0,0.0048,0.0,0.0
2021-03-11,US,338289856,116688784.0,74317090.0,0.2197,41541840.0,0.1228,18.0,0.0
2021-03-12,Canada,38454328,2877128.0,2268494.0,0.059,608615.0,0.0158,19.0,0.0
2021-03-12,Mexico,127504120,4005131.0,3395671.0,0.0266,609460.0,0.0048,0.0,0.0
2021-03-12,US,338289856,120141884.0,76452204.0,0.226,43084511.0,0.1274,19.0,0.0
2021-03-13,Canada,38454328,2983627.0,2371954.0,0.0617,611653.0,0.0159,20.0,0.0
2021-03-13,Mexico,127504120,4214294.0,3604420.0,0.0283,609874.0,0.0048,0.0,0.0
2021-03-13,US,338289856,122343966.0,77839621.0,0.2301,44116183.0,0.1304,19.0,0.0
2021-03-14,Canada,38454328,3076737.0,2463087.0,0.0641,613630.0,0.016,20.0,0.0
2021-03-14,Mexico,127504120,4339926.0,3730045.0,0.0293,609881.0,0.0048,0.0,0.0
2021-03-14,US,338289856,123329855.0,78486481.0,0.232,44548562.0,0.1317,19.0,0.0
2021-03-15,Canada,38454328,3201603.0,2582555.0,0.0672,619028.0,0.0161,20.0,0.0
2021-03-15,Mexico,127504120,4404608.0,3794719.0,0.0298,609889.0,0.0048,0.0,0.0
2021-03-15,US,338289856,125612278.0,79982982.0,0.2364,45428572.0,0.1343,19.0,0.0
2021-03-16,Canada,38454328,3323659.0,2700064.0,0.0702,623573.0,0.0162,22.0,0.0
2021-03-16,Mexico,127504120,4530784.0,3794719.0,0.0298,609889.0,0.0048,0.0,0.0
2021-03-16,US,338289856,128506033.0,81916720.0,0.2421,46492000.0,0.1374,19.0,0.0
2021-03-17,Canada,38454328,3465196.0,2836087.0,0.0738,629086.0,0.0164,23.0,0.0
2021-03-17,Mexico,127504120,4737622.0,4110741.0,0.0322,626881.0,0.0049,0.0,0.0
2021-03-17,US,338289856,131682691.0,84047509.0,0.2484,47637696.0,0.1408,19.0,0.0
2021-03-18,Canada,38454328,3622950.0,2988123.0,0.0777,634804.0,0.0165,23.0,0.0
2021-03-18,Mexico,127504120,4947522.0,4300720.0,0.0337,646802.0,0.0051,0.0,0.0
2021-03-18,US,338289856,135084905.0,86339652.0,0.2552,48855798.0,0.1444,19.0,0.0
2021-03-19,Canada,38454328,3788523.0,3147124.0,0.0818,641376.0,0.0167,23.0,0.0
2021-03-19,Mexico,127504120,5186751.0,4300720.0,0.0337,646802.0,0.0051,0.0,0.0
2021-03-19,US,338289856,138405274.0,88544162.0,0.2617,50088903.0,0.1481,20.0,0.0
2021-03-20,Canada,38454328,3922570.0,3275989.0,0.0852,646557.0,0.0168,24.0,0.0
2021-03-20,Mexico,127504120,5459014.0,4763347.0,0.0374,695667.0,0.0055,0.0,0.0
2021-03-20,US,338289856,140570830.0,89962203.0,0.2659,50955635.0,0.1506,22.0,0.0
2021-03-21,Canada,38454328,4013233.0,3363438.0,0.0875,649771.0,0.0169,24.0,0.0
2021-03-21,Mexico,127504120,5612291.0,4895523.0,0.0384,716768.0,0.0056,0.0,0.0
2021-03-21,US,338289856,141598741.0,90645717.0,0.268,51336336.0,0.1518,23.0,0.0
2021-03-22,Canada,38454328,4159672.0,3506426.0,0.0912,653222.0,0.017,24.0,0.0
2021-03-22,Mexico,127504120,5781359.0,5046896.0,0.0396,734463.0,0.0058,0.0,0.0
2021-03-22,US,338289856,143955592.0,92245549.0,0.2727,52151397.0,0.1542,26.0,0.0
2021-03-23,Canada,38454328,4286653.0,3628731.0,0.0944,657896.0,0.0171,26.0,0.0
2021-03-23,Mexico,127504120,5926967.0,5046896.0,0.0396,734463.0,0.0058,0.0,0.0
2021-03-23,US,338289856,147015330.0,94223506.0,0.2785,53312733.0,0.1576,28.0,0.0
2021-03-24,Canada,38454328,4459696.0,3796639.0,0.0987,663031.0,0.0172,26.0,0.0
2021-03-24,Mexico,127504120,6119298.0,5351319.0,0.042,767979.0,0.006,0.0,0.0
2021-03-24,US,338289856,150569265.0,96427827.0,0.285,54747062.0,0.1618,30.0,0.0
2021-03-25,Canada,38454328,4651445.0,3981395.0,0.1035,670024.0,0.0174,26.0,0.0
2021-03-25,Mexico,127504120,6243886.0,5460096.0,0.0428,783790.0,0.0061,0.0,0.0
2021-03-25,US,338289856,154393853.0,98683388.0,0.2917,56407425.0,0.1667,31.0,0.0
2021-03-26,Canada,38454328,4870682.0,4191959.0,0.109,678697.0,0.0176,26.0,0.0
2021-03-26,Mexico,127504120,6487170.0,5675286.0,0.0445,811884.0,0.0064,0.0,0.0
2021-03-26,US,338289856,158206894.0,100771604.0,0.2979,58221293.0,0.1721,34.0,0.0
2021-03-27,Canada,38454328,5041203.0,4355937.0,0.1133,685239.0,0.0178,27.0,0.0
2021-03-27,Mexico,127504120,6724789.0,5901505.0,0.0463,823284.0,0.0065,0.0,0.0
2021-03-27,US,338289856,160682919.0,102142533.0,0.3019,59391813.0,0.1756,36.0,0.0
2021-03-28,Canada,38454328,5189814.0,4500345.0,0.117,689442.0,0.0179,27.0,0.0
2021-03-28,Mexico,127504120,6852596.0,5901505.0,0.0463,823284.0,0.0065,0.0,0.0
2021-03-28,US,338289856,161894806.0,102813395.0,0.3039,59944968.0,0.1772,38.0,0.0
2021-03-29,Canada,38454328,5378647.0,4683202.0,0.1218,695418.0,0.0181,27.0,0.0
2021-03-29,Mexico,127504120,7018449.0,6167510.0,0.0484,850939.0,0.0067,0.0,0.0
2021-03-29,US,338289856,164728895.0,104418326.0,0.3087,61229018.0,0.181,39.0,0.0
2021-03-30,Canada,38454328,5553879.0,4850007.0,0.1261,703845.0,0.0183,27.0,0.0
2021-03-30,Mexico,127504120,7404912.0,6167510.0,0.0484,850939.0,0.0067,0.0,0.0
2021-03-30,US,338289856,168321927.0,106428542.0,0.3146,62900117.0,0.1859,40.0,0.0
2021-03-31,Canada,38454328,5778911.0,5066452.0,0.1318,712432.0,0.0185,27.0,0.0
2021-03-31,Mexico,127504120,7851053.0,6905214.0,0.0542,945839.0,0.0074,0.0,0.0
2021-03-31,US,338289856,172494725.0,108836606.0,0.3217,64852669.0,0.1917,44.0,0.0
2021-04-01,Canada,38454328,5988868.0,5265563.0,0.1369,723277.0,0.0188,28.0,0.0
2021-04-01,Mexico,127504120,7851053.0,6905214.0,0.0542,945839.0,0.0074,0.0,0.0
2021-04-01,US,338289856,177076502.0,111366707.0,0.3292,67123179.0,0.1984,49.0,0.0
2021-04-02,Canada,38454328,6160599.0,5430869.0,0.1412,729699.0,0.019,31.0,0.0
2021-04-02,Mexico,127504120,8644446.0,7586131.0,0.0595,1058315.0,0.0083,0.0,0.0
2021-04-02,US,338289856,180723033.0,113410787.0,0.3352,68954015.0,0.2038,53.0,0.0
2021-04-03,Canada,38454328,6355667.0,5622317.0,0.1462,733317.0,0.0191,33.0,0.0
2021-04-03,Mexico,127504120,8987190.0,7903660.0,0.062,1083530.0,0.0085,0.0,0.0
2021-04-03,US,338289856,183030847.0,114735732.0,0.3392,70118739.0,0.2073,54.0,0.0
2021-04-04,Canada,38454328,6477214.0,5742389.0,0.1493,734791.0,0.0191,34.0,0.0
2021-04-04,Mexico,127504120,9036000.0,7924236.0,0.0621,1111764.0,0.0087,0.0,0.0
2021-04-04,US,338289856,183796134.0,115173732.0,0.3405,70491683.0,0.2084,54.0,0.0
2021-04-05,Canada,38454328,6659443.0,5911840.0,0.1537,747569.0,0.0194,34.0,0.0
2021-04-05,Mexico,127504120,9287405.0,8113230.0,0.0636,1174175.0,0.0092,0.0,0.0
2021-04-05,US,338289856,186899414.0,116907607.0,0.3456,72099738.0,0.2131,56.0,0.0
2021-04-06,Canada,38454328,6862531.0,6102868.0,0.1587,759627.0,0.0198,36.0,0.0
2021-04-06,Mexico,127504120,9675517.0,8372272.0,0.0657,1303245.0,0.0102,0.0,0.0
2021-04-06,US,338289856,190874444.0,119190986.0,0.3523,74190247.0,0.2193,59.0,0.0
2021-04-07,Canada,38454328,7098368.0,6320852.0,0.1644,777480.0,0.0202,36.0,0.0
2021-04-07,Mexico,127504120,10089420.0,8617038.0,0.0676,1472382.0,0.0115,0.0,0.0
2021-04-07,US,338289856,195235067.0,121749584.0,0.3599,76507143.0,0.2262,60.0,0.0
2021-04-08,Canada,38454328,7358458.0,6562592.0,0.1707,795830.0,0.0207,36.0,0.0
2021-04-08,Mexico,127504120,10642873.0,9232815.0,0.0724,1664658.0,0.0131,0.0,0.0
2021-04-08,US,338289856,199738657.0,124309301.0,0.3675,79041912.0,0.2337,62.0,0.0
2021-04-09,Canada,38454328,7663135.0,6847855.0,0.1781,815241.0,0.0212,39.0,0.0
2021-04-09,Mexico,127504120,10984869.0,9426179.0,0.0739,1855048.0,0.0145,0.0,0.0
2021-04-09,US,338289856,204055134.0,126741072.0,0.3747,81496071.0,0.2409,65.0,0.0
2021-04-10,Canada,38454328,7907018.0,7075006.0,0.184,831973.0,0.0216,39.0,0.0
2021-04-10,Mexico,127504120,11204183.0,9552933.0,0.0749,1976517.0,0.0155,0.0,0.0
2021-04-10,US,338289856,206950142.0,128465664.0,0.3798,83163225.0,0.2458,71.0,0.0
2021-04-11,Canada,38454328,8090586.0,7253552.0,0.1886,836994.0,0.0218,40.0,0.0
2021-04-11,Mexico,127504120,11395137.0,9673708.0,0.0759,2069821.0,0.0162,0.0,0.0
2021-04-11,US,338289856,208353016.0,129298792.0,0.3822,83968805.0,0.2482,72.0,0.0
2021-04-12,Canada,38454328,8427987.0,7571743.0,0.1969,856201.0,0.0223,43.0,0.0
2021-04-12,Mexico,127504120,11703164.0,9871026.0,0.0774,2223846.0,0.0174,0.0,0.0
2021-04-12,US,338289856,211379731.0,130941481.0,0.3871,85698935.0,0.2533,74.0,0.0
2021-04-13,Canada,38454328,8701144.0,7829880.0,0.2036,871220.0,0.0227,44.0,0.0
2021-04-13,Mexico,127504120,12407625.0,10310521.0,0.0809,2632006.0,0.0206,0.0,0.0
2021-04-13,US,338289856,214865134.0,132687710.0,0.3922,87421998.0,0.2584,75.0,0.0
2021-04-14,Canada,38454328,9000691.0,8115424.0,0.211,885222.0,0.023,45.0,0.0
2021-04-14,Mexico,127504120,12912963.0,10581915.0,0.083,2954683.0,0.0232,0.0,0.0
2021-04-14,US,338289856,218574244.0,134425980.0,0.3974,89353466.0,0.2641,78.0,0.0
2021-04-15,Canada,38454328,9310518.0,8408387.0,0.2187,902084.0,0.0235,47.0,0.0
2021-04-15,Mexico,127504120,13421708.0,10837356.0,0.085,3286908.0,0.0258,0.0,0.0
2021-04-15,US,338289856,222334927.0,136188957.0,0.4026,91307354.0,0.2699,78.0,0.0
2021-04-16,Canada,38454328,9633501.0,8723638.0,0.2269,909814.0,0.0237,49.0,0.0
2021-04-16,Mexico,127504120,13978181.0,11067294.0,0.0868,3681064.0,0.0289,0.0,0.0
2021-04-16,US,338289856,225950584.0,137840787.0,0.4075,93232139.0,0.2756,83.0,0.0
2021-04-17,Canada,38454328,9888945.0,8954975.0,0.2329,933919.0,0.0243,51.0,0.0
2021-04-17,Mexico,127504120,14240830.0,11196970.0,0.0878,3844491.0,0.0302,0.0,0.0
2021-04-17,US,338289856,228320920.0,139003409.0,0.4109,94417981.0,0.2791,83.0,0.0
2021-04-18,Canada,38454328,10090092.0,9150490.0,0.238,939549.0,0.0244,53.0,0.0
2021-04-18,Mexico,127504120,14368074.0,11253761.0,0.0883,3927307.0,0.0308,0.0,0.0
2021-04-18,US,338289856,229457616.0,139542431.0,0.4125,95002531.0,0.2808,85.0,0.0
2021-04-19,Canada,38454328,10353135.0,9393143.0,0.2443,959937.0,0.025,55.0,0.0
2021-04-19,Mexico,127504120,14571509.0,11288822.0,0.0885,4111121.0,0.0322,0.0,0.0
2021-04-19,US,338289856,232049874.0,140634414.0,0.4157,96470704.0,0.2852,86.0,0.0
2021-04-20,Canada,38454328,10592735.0,9620789.0,0.2502,971889.0,0.0253,57.0,0.0
2021-04-20,Mexico,127504120,15003610.0,11449064.0,0.0898,4512826.0,0.0354,0.0,0.0
2021-04-20,US,338289856,235289528.0,142000331.0,0.4198,98309408.0,0.2906,89.0,0.0
2021-04-21,Canada,38454328,10912033.0,9926414.0,0.2581,985558.0,0.0256,61.0,0.0
2021-04-21,Mexico,127504120,15477517.0,11622868.0,0.0912,4978670.0,0.039,0.0,0.0
2021-04-21,US,338289856,238781654.0,143392407.0,0.4239,100367926.0,0.2967,93.0,0.0
2021-04-22,Canada,38454328,11278447.0,10274785.0,0.2672,1003600.0,0.0261,62.0,0.0
2021-04-22,Mexico,127504120,15874809.0,11807897.0,0.0926,5347232.0,0.0419,0.0,0.0
2021-04-22,US,338289856,242291910.0,144807065.0,0.4281,102425820.0,0.3028,97.0,0.0
2021-04-23,Canada,38454328,11643399.0,10620564.0,0.2762,1022765.0,0.0266,70.0,0.0
2021-04-23,Mexico,127504120,16214484.0,11961104.0,0.0938,5646105.0,0.0443,0.0,0.0
2021-04-23,US,338289856,245604243.0,146175661.0,0.4321,104335708.0,0.3084,101.0,0.0
2021-04-24,Canada,38454328,11932958.0,10894195.0,0.2833,1038690.0,0.027,73.0,0.0
2021-04-24,Mexico,127504120,16410034.0,12038498.0,0.0944,5830079.0,0.0457,0.0,0.0
2021-04-24,US,338289856,247820516.0,147178664.0,0.4351,105531936.0,0.312,102.0,0.0
2021-04-25,Canada,38454328,12165868.0,11117279.0,0.2891,1048514.0,0.0273,75.0,0.0
2021-04-25,Mexico,127504120,16501739.0,12054021.0,0.0945,5917676.0,0.0464,0.0,0.0
2021-04-25,US,338289856,248816796.0,147668988.0,0.4365,106030337.0,0.3134,109.0,0.0
2021-04-26,Canada,38454328,12429594.0,11371899.0,0.2957,1057617.0,0.0275,78.0,0.0
2021-04-26,Mexico,127504120,16687189.0,12096308.0,0.0949,6096954.0,0.0478,0.0,0.0
2021-04-26,US,338289856,251217978.0,148611252.0,0.4393,107469048.0,0.3177,114.0,0.0
2021-04-27,Canada,38454328,12692222.0,11613679.0,0.302,1078460.0,0.028,83.0,0.0
2021-04-27,Mexico,127504120,16687189.0,12096308.0,0.0949,6096954.0,0.0478,0.0,0.0
2021-04-27,US,338289856,254122446.0,149725077.0,0.4426,109263630.0,0.323,121.0,0.0
2021-04-28,Canada,38454328,12958291.0,11863197.0,0.3085,1095005.0,0.0285,89.0,0.0
2021-04-28,Mexico,127504120,17357993.0,12235767.0,0.096,6752282.0,0.053,0.0,0.0
2021-04-28,US,338289856,257220868.0,150875472.0,0.446,111234752.0,0.3288,128.0,0.0
2021-04-29,Canada,38454328,13265191.0,12148992.0,0.3159,1116109.0,0.029,90.0,0.0
2021-04-29,Mexico,127504120,17718806.0,12354467.0,0.0969,7100269.0,0.0557,0.0,0.0
2021-04-29,US,338289856,260284037.0,151999126.0,0.4493,113220949.0,0.3347,132.0,0.0
2021-04-30,Canada,38454328,13547975.0,12413669.0,0.3228,1134213.0,0.0295,93.0,0.0
2021-04-30,Mexico,127504120,18080005.0,12477933.0,0.0979,7440439.0,0.0584,0.0,0.0
2021-04-30,US,338289856,263209607.0,153123692.0,0.4526,115074274.0,0.3402,137.0,0.0
2021-05-01,Canada,38454328,13782804.0,12629297.0,0.3284,1153405.0,0.03,102.0,0.0
2021-05-01,Mexico,127504120,18326726.0,12572997.0,0.0986,7650150.0,0.06,0.0,0.0
2021-05-01,US,338289856,265082725.0,153838605.0,0.4548,116251632.0,0.3436,147.0,0.0
2021-05-02,Canada,38454328,13956433.0,12791366.0,0.3326,1164960.0,0.0303,107.0,0.0
2021-05-02,Mexico,127504120,18471669.0,12625860.0,0.099,7792707.0,0.0611,0.0,0.0
2021-05-02,US,338289856,265965311.0,154165237.0,0.4557,116839223.0,0.3454,150.0,0.0
2021-05-03,Canada,38454328,14183784.0,13009931.0,0.3383,1173744.0,0.0305,109.0,0.0
2021-05-03,Mexico,127504120,18827623.0,12740897.0,0.0999,7792707.0,0.0611,0.0,0.0
2021-05-03,US,338289856,267938366.0,154809400.0,0.4576,118243372.0,0.3495,154.0,0.0
2021-05-04,Canada,38454328,14418992.0,13225162.0,0.3439,1193713.0,0.031,117.0,0.0
2021-05-04,Mexico,127504120,19340234.0,12984236.0,0.1018,8418291.0,0.066,0.0,0.0
2021-05-04,US,338289856,270449723.0,155630438.0,0.4601,120005585.0,0.3547,157.0,0.0
2021-05-05,Canada,38454328,14706130.0,13493734.0,0.3509,1212273.0,0.0315,123.0,0.0
2021-05-05,Mexico,127504120,19951121.0,13328238.0,0.1045,8790655.0,0.0689,0.0,0.0
2021-05-05,US,338289856,273013863.0,156451090.0,0.4625,121821713.0,0.3601,162.0,0.0
2021-05-06,Canada,38454328,15066362.0,13830886.0,0.3597,1235348.0,0.0321,128.0,0.0
2021-05-06,Mexico,127504120,20540830.0,13715159.0,0.1076,9092249.0,0.0713,0.0,0.0
2021-05-06,US,338289856,275549433.0,157234158.0,0.4648,123648270.0,0.3655,163.0,0.0
2021-05-07,Canada,38454328,15466836.0,14205400.0,0.3694,1261300.0,0.0328,136.0,0.0
2021-05-07,Mexico,127504120,21008618.0,14021482.0,0.11,9325576.0,0.0731,0.0,0.0
2021-05-07,US,338289856,278072481.0,158034336.0,0.4672,125444391.0,0.3708,164.0,0.0
2021-05-08,Canada,38454328,15797041.0,14514883.0,0.3775,1282020.0,0.0333,138.0,0.0
2021-05-08,Mexico,127504120,21228359.0,14148207.0,0.111,9440251.0,0.074,0.0,0.0
2021-05-08,US,338289856,279615963.0,158540883.0,0.4687,126539674.0,0.3741,170.0,0.0
2021-05-09,Canada,38454328,16070213.0,14779555.0,0.3843,1290516.0,0.0336,142.0,0.0
2021-05-09,Mexico,127504120,21300414.0,14176406.0,0.1112,9486795.0,0.0744,0.0,0.0
2021-05-09,US,338289856,280233338.0,158745361.0,0.4693,126979633.0,0.3754,172.0,0.0
2021-05-10,Canada,38454328,16407106.0,15098218.0,0.3926,1308745.0,0.034,143.0,0.0
2021-05-10,Mexico,127504120,21300414.0,14176406.0,0.1112,9486795.0,0.0744,0.0,0.0
2021-05-10,US,338289856,281845756.0,159229735.0,0.4707,128159666.0,0.3788,175.0,0.0
2021-05-11,Canada,38454328,16711362.0,15382557.0,0.4,1328657.0,0.0346,148.0,0.0
2021-05-11,Mexico,127504120,21589272.0,14368460.0,0.1127,9500000.0,0.0745,0.0,0.0
2021-05-11,US,338289856,283903317.0,159888862.0,0.4726,129618664.0,0.3832,178.0,0.0
2021-05-12,Canada,38454328,17062381.0,15709283.0,0.4085,1352948.0,0.0352,150.0,0.0
2021-05-12,Mexico,127504120,21986456.0,14673682.0,0.1151,9861173.0,0.0773,0.0,0.0
2021-05-12,US,338289856,285930430.0,160535042.0,0.4745,131065693.0,0.3874,180.0,0.0
2021-05-13,Canada,38454328,17460045.0,16077829.0,0.4181,1382060.0,0.0359,156.0,0.0
2021-05-13,Mexico,127504120,22413285.0,14996844.0,0.1176,10108593.0,0.0793,0.0,0.0
2021-05-13,US,338289856,288220296.0,161465741.0,0.4773,132482306.0,0.3916,183.0,0.0
2021-05-14,Canada,38454328,17895409.0,16477755.0,0.4285,1417495.0,0.0369,159.0,0.0
2021-05-14,Mexico,127504120,22413285.0,14996844.0,0.1176,10108593.0,0.0793,0.0,0.0
2021-05-14,US,338289856,290685802.0,162562974.0,0.4805,133928070.0,0.3959,184.0,0.0
2021-05-15,Canada,38454328,18262722.0,16819703.0,0.4374,1442851.0,0.0375,168.0,0.0
2021-05-15,Mexico,127504120,22413285.0,14996844.0,0.1176,10108593.0,0.0793,0.0,0.0
2021-05-15,US,338289856,292543580.0,163474883.0,0.4832,134926393.0,0.3988,188.0,0.0
2021-05-16,Canada,38454328,18582158.0,17123404.0,0.4453,1458585.0,0.0379,169.0,0.0
2021-05-16,Mexico,127504120,23168462.0,15454195.0,0.1212,10604476.0,0.0832,0.0,0.0
2021-05-16,US,338289856,293481568.0,163954568.0,0.4847,135415319.0,0.4003,189.0,0.0
2021-05-17,Canada,38454328,18974621.0,17501156.0,0.4551,1473295.0,0.0383,170.0,0.0
2021-05-17,Mexico,127504120,23301884.0,15544106.0,0.1219,10652500.0,0.0835,0.0,0.0
2021-05-17,US,338289856,295313838.0,164844565.0,0.4873,136432625.0,0.4033,194.0,0.0
2021-05-18,Canada,38454328,19261805.0,17760088.0,0.4618,1501540.0,0.039,177.0,0.0
2021-05-18,Mexico,127504120,23301884.0,15544106.0,0.1219,10652500.0,0.0835,0.0,0.0
2021-05-18,US,338289856,297397450.0,165840096.0,0.4902,137604156.0,0.4068,199.0,0.0
2021-05-19,Canada,38454328,19621971.0,18083562.0,0.4703,1538229.0,0.04,180.0,0.0
2021-05-19,Mexico,127504120,24223297.0,16173646.0,0.1268,11131624.0,0.0873,0.0,0.0
2021-05-19,US,338289856,299495675.0,166830923.0,0.4932,138790490.0,0.4103,202.0,0.0
2021-05-20,Canada,38454328,20023476.0,18440492.0,0.4795,1582794.0,0.0412,190.0,0.0
2021-05-20,Mexico,127504120,24988066.0,16819083.0,0.1319,11384107.0,0.0893,0.0,0.0
2021-05-20,US,338289856,301525193.0,167754807.0,0.4959,139975587.0,0.4138,207.0,0.0
2021-05-21,Canada,38454328,20509343.0,18872008.0,0.4908,1637132.0,0.0426,203.0,0.0
2021-05-21,Mexico,127504120,25626413.0,17386061.0,0.1364,11584756.0,0.0909,0.0,0.0
2021-05-21,US,338289856,303597826.0,168690189.0,0.4987,141191057.0,0.4174,211.0,0.0
2021-05-22,Canada,38454328,20901862.0,19214056.0,0.4997,1687596.0,0.0439,210.0,0.0
2021-05-22,Mexico,127504120,26148948.0,17858127.0,0.1401,11720188.0,0.0919,0.0,0.0
2021-05-22,US,338289856,305053382.0,169421660.0,0.5008,141967984.0,0.4197,214.0,0.0
2021-05-23,Canada,38454328,21212765.0,19500908.0,0.5071,1711646.0,0.0445,211.0,0.0
2021-05-23,Mexico,127504120,26478866.0,18170321.0,0.1425,11784494.0,0.0924,0.0,0.0
2021-05-23,US,338289856,305713996.0,169761157.0,0.5018,142316361.0,0.4207,216.0,0.0
2021-05-24,Canada,38454328,21570598.0,19838774.0,0.5159,1731607.0,0.045,217.0,0.0
2021-05-24,Mexico,127504120,26655760.0,18338034.0,0.1438,11794554.0,0.0925,0.0,0.0
2021-05-24,US,338289856,307042685.0,170398835.0,0.5037,143073807.0,0.4229,217.0,0.0
2021-05-25,Canada,38454328,21826504.0,20071572.0,0.522,1754713.0,0.0456,219.0,0.0
2021-05-25,Mexico,127504120,26953788.0,18610667.0,0.146,11832208.0,0.0928,0.0,0.0
2021-05-25,US,338289856,308489320.0,171069780.0,0.5057,143919341.0,0.4254,218.0,0.0
2021-05-26,Canada,38454328,22150571.0,20342013.0,0.529,1808328.0,0.047,230.0,0.0
2021-05-26,Mexico,127504120,27709853.0,19327543.0,0.1516,11919690.0,0.0935,0.0,0.0
2021-05-26,US,338289856,309934797.0,171734539.0,0.5077,144764763.0,0.4279,224.0,0.0
2021-05-27,Canada,38454328,22544930.0,20673036.0,0.5376,1871656.0,0.0487,238.0,0.0
2021-05-27,Mexico,127504120,27709853.0,19327543.0,0.1516,11919690.0,0.0935,0.0,0.0
2021-05-27,US,338289856,311292638.0,172352403.0,0.5095,145570383.0,0.4303,225.0,0.0
2021-05-28,Canada,38454328,23004782.0,21060894.0,0.5477,1943636.0,0.0505,252.0,0.0
2021-05-28,Mexico,127504120,29239997.0,20721248.0,0.1625,12204779.0,0.0957,0.0,0.0
2021-05-28,US,338289856,312634870.0,172962731.0,0.5113,146363892.0,0.4327,227.0,0.0
2021-05-29,Canada,38454328,23353297.0,21339414.0,0.5549,2013619.0,0.0524,264.0,0.0
2021-05-29,Mexico,127504120,29861331.0,21259657.0,0.1667,12320589.0,0.0966,0.0,0.0
2021-05-29,US,338289856,313406009.0,173347140.0,0.5124,146787772.0,0.4339,228.0,0.0
